149,YJCW3258,Himachal Pradesh,Kangra,Baijnath,Kangra(Baijnath),Kangra(Baijnath)#Kangra,A,32.0521085,76.6492869,176125,Kangra(Baijnath) (Baijnath),Baijnath (Kangra(Baijnath))
150,ZSZS1942,Himachal Pradesh,Kangra,Jai Singhpur,Kangra(Jaisinghpur),Kangra(Jaisinghpur)#Kangra,A,31.8996435,76.5979445,176095,Kangra(Jaisinghpur) (Jai Singhpur),Jai Singhpur (Kangra(Jaisinghpur))
151,SIYY3422,Himachal Pradesh,Kangra,Nurpur,Kangra(Jassour),Kangra(Jassour)#Kangra,A,32.281673,75.8512167,176201,Kangra(Jassour) (Nurpur),Nurpur (Kangra(Jassour))
152,QDJL8933,Himachal Pradesh,Kangra,Nagrota Bagwan,Kangra(Nagrota Bagwan),Kangra(Nagrota Bagwan)#Kangra,A,32.1053971,76.3789037,176047,Kangra(Nagrota Bagwan) (Nagrota Bagwan),Nagrota Bagwan (Kangra(Nagrota Bagwan))
153,PRIJ5239,Himachal Pradesh,Kangra,Palampur,Palampur,Palampur#Kangra,A,32.1108599,76.5362526,176061,Palampur (Palampur),Palampur (Palampur)
154,AHMB5583,Himachal Pradesh,Kullu,Kullu Sub-District,Bandrol,Bandrol#Kullu,A,32.0255166,77.1270323,175128,Bandrol (Kullu Sub-District),Kullu Sub-District (Bandrol)
155,GDQV6663,Himachal Pradesh,Kullu,Bhuntar,Bhuntar,Bhuntar#Kullu,A,31.8842653,77.1456402,175125,Bhuntar (Bhuntar),Bhuntar (Bhuntar)
156,PCEH5149,Himachal Pradesh,Kullu,Sainj,Khegsu,Khegsu#Kullu,A,31.8246483,77.4701972,175123,Khegsu (Sainj),Sainj (Khegsu)
157,DQVA1246,Himachal Pradesh,Kullu,Kullu,Kullu,Kullu#Kullu,A,31.957851,77.1094597,175101,Kullu (Kullu),Kullu (Kullu)
158,LADO1921,Himachal Pradesh,Kullu,Kullu,Kullu(Chauri Bihal),Kullu(Chauri Bihal)#Kullu,A,31.957851,77.1094597,175101,Kullu(Chauri Bihal) (Kullu),Kullu (Kullu(Chauri Bihal))
159,OQUB6775,Himachal Pradesh,Kullu,Manali Sub-District,Kullu(Patli Kuhal),Kullu(Patli Kuhal)#Kullu,A,32.1160563,77.1469766,175129,Kullu(Patli Kuhal) (Manali Sub-District),Manali Sub-District (Kullu(Patli Kuhal))
160,EPLI2807,Himachal Pradesh,Mandi,Mandi Sub-District,Chail Chowk,Chail Chowk#Mandi,A,31.5654407,77.0003067,175028,Chail Chowk (Mandi Sub-District),Mandi Sub-District (Chail Chowk)
161,WWUP1630,Himachal Pradesh,Mandi,Sundarnagar,Dhanotu (Mandi),Dhanotu (Mandi)#Mandi,A,31.5512184,76.8994421,175019,Dhanotu (Mandi) (Sundarnagar),Sundarnagar (Dhanotu (Mandi))
162,RDPF2870,Himachal Pradesh,Mandi,Mandi Sub-District,Mandi(Mandi),Mandi(Mandi)#Mandi,A,31.5892006,76.9182097,175027,Mandi(Mandi) (Mandi Sub-District),Mandi Sub-District (Mandi(Mandi))
163,HTWR4122,Himachal Pradesh,Mandi,Aut,Mandi(Takoli),Mandi(Takoli)#Mandi,A,31.7832172,77.1783026,175121,Mandi(Takoli) (Aut),Aut (Mandi(Takoli))
164,NLID4796,Himachal Pradesh,Shimla,Rohru,Rohroo,Rohroo#Shimla,A,31.2045526,77.7523608,171207,Rohroo (Rohru),Rohru (Rohroo)
165,CYSL3548,Himachal Pradesh,Shimla,Shimla,Shimla,Shimla#Shimla,A,31.1048145,77.1734033,171001,Shimla (Shimla),Shimla (Shimla)
166,VUZO7332,Himachal Pradesh,Shimla,Shimla,Shimla and Kinnaur(Koti),Shimla and Kinnaur(Koti)#Shimla,A,31.1048145,77.1734033,171001,Shimla and Kinnaur(Koti) (Shimla),Shimla (Shimla and Kinnaur(Koti))
167,XOOE2348,Himachal Pradesh,Shimla,Shimla,Shimla and Kinnaur(Nerwa),Shimla and Kinnaur(Nerwa)#Shimla,A,31.1048145,77.1734033,171001,Shimla and Kinnaur(Nerwa) (Shimla),Shimla (Shimla and Kinnaur(Nerwa))
168,YULT8058,Himachal Pradesh,Shimla,Shimla,Shimla and Kinnaur(Rampur),Shimla and Kinnaur(Rampur)#Shimla,A,31.1048145,77.1734033,171001,Shimla and Kinnaur(Rampur) (Shimla),Shimla (Shimla and Kinnaur(Rampur))
169,MUCS1371,Himachal Pradesh,Shimla,Theog,Shimla and Kinnaur(Theog),Shimla and Kinnaur(Theog)#Shimla,A,31.129556,77.350734,171201,Shimla and Kinnaur(Theog) (Theog),Theog (Shimla and Kinnaur(Theog))
170,PTPP3987,Himachal Pradesh,Sirmore,Nahan,Nahan,Nahan#Sirmore,A,30.5599327,77.295483,173001,Nahan (Nahan),Nahan (Nahan)
171,VEKH2923,Himachal Pradesh,Sirmore,Paonta Sahib,Paonta Sahib,Paonta Sahib#Sirmore,A,30.445283,77.6020569,173025,Paonta Sahib (Paonta Sahib),Paonta Sahib (Paonta Sahib)
172,XFJF4350,Himachal Pradesh,Sirmore,Paonta Sahib,Sirmour(Bagthan),Sirmour(Bagthan)#Sirmore,A,30.5628455,77.4701972,173022,Sirmour(Bagthan) (Paonta Sahib),Paonta Sahib (Sirmour(Bagthan))
173,XTMV6822,Himachal Pradesh,Solan,Solan,Solan,Solan#Solan,A,30.9044857,77.0967357,173212,Solan (Solan),Solan (Solan)
174,ECNG1696,Himachal Pradesh,Solan,Nalagarh,Solan(Nalagarh),Solan(Nalagarh)#Solan,A,31.0445587,76.7047904,174101,Solan(Nalagarh) (Nalagarh),Nalagarh (Solan(Nalagarh))
175,OYUB2530,Himachal Pradesh,Solan,Parwanoo,Solan(Parwanoo),Solan(Parwanoo)#Solan,A,30.8371639,76.9614255,173220,Solan(Parwanoo) (Parwanoo),Parwanoo (Solan(Parwanoo))
176,XZCP1457,Himachal Pradesh,Solan,Solan Sub-District,Solan(Rajgarh),Solan(Rajgarh)#Solan,A,30.8878604,77.1160813,173212,Solan(Rajgarh) (Solan Sub-District),Solan Sub-District (Solan(Rajgarh))
177,GZRX1457,Himachal Pradesh,Una,Una Sub-District,Santoshgarah,Santoshgarah#Una,A,31.3562387,76.3225553,174301,Santoshgarah (Una Sub-District),Una Sub-District (Santoshgarah)
178,SPHA7826,Himachal Pradesh,Una,Una Sub-District,Santoshgarh,Santoshgarh#Una,A,31.3562387,76.3225553,174301,Santoshgarh (Una Sub-District),Una Sub-District (Santoshgarh)
179,SARJ8369,Himachal Pradesh,Una,Una,Una,Una#Una,A,31.468445,76.2707745,174303,Una (Una),Una (Una)
180,UIFS1699,Jammu and Kashmir,Anantnag,Una,Kulgam,Kulgam#Anantnag,A,33.65234,75.0311883,174303,Kulgam (Una),Una (Kulgam)
181,XJEW7915,Jammu and Kashmir,Anantnag,Una,Vessue,Vessue#Anantnag,A,33.75258,75.1865008,174303,Vessue (Una),Una (Vessue)
182,SOAM1996,Jammu and Kashmir,Badgam,Una,Zaloosa-Chararishrief,Zaloosa-Chararishrief#Badgam,A,33.8536345,74.7502907,174303,Zaloosa-Chararishrief (Una),Una (Zaloosa-Chararishrief)
183,MPYT9804,Jammu and Kashmir,Baramulla,Una,Kanispora Baramulla (F&V),Kanispora Baramulla (F&V)#Baramulla,A,34.2336237,74.41005,174303,Kanispora Baramulla (F&V) (Una),Una (Kanispora Baramulla (F&V))
184,QNKY2585,Jammu and Kashmir,Handwara,Una,Handwara (F&V),Handwara (F&V)#Handwara,A,34.42012,74.29477,174303,Handwara (F&V) (Una),Una (Handwara (F&V))
185,IWTV9444,Jammu and Kashmir,Jammu,Pakistan,Akhnoor,Akhnoor#Jammu,A,32.9097121,74.7657393,174303,Akhnoor (Pakistan),Pakistan (Akhnoor)
186,KPGM9036,Jammu and Kashmir,Jammu,Pakistan,Batote,Batote#Jammu,A,33.1215891,75.3216488,174303,Batote (Pakistan),Pakistan (Batote)
187,LWNN6311,Jammu and Kashmir,Jammu,Pakistan,Narwal Jammu (F&V),Narwal Jammu (F&V)#Jammu,A,32.66996,74.87786,174303,Narwal Jammu (F&V) (Pakistan),Pakistan (Narwal Jammu (F&V))
188,TWKW5629,Jammu and Kashmir,Jammu,Pakistan,Samba,Samba#Jammu,A,32.569167,75.1303421,174303,Samba (Pakistan),Pakistan (Samba)
189,JIKM1858,Jammu and Kashmir,Kathua,Pathankot Sub-District,Kathua,Kathua#Kathua,A,32.40259,75.56246,145029,Kathua (Pathankot Sub-District),Pathankot Sub-District (Kathua)
190,LZBV4960,Jammu and Kashmir,Nowpora,Pathankot Sub-District,Baramulla,Baramulla#Nowpora,A,34.1595145,74.3587473,145029,Baramulla (Pathankot Sub-District),Pathankot Sub-District (Baramulla)
191,FGUH4442,Jammu and Kashmir,Pulwama,Pathankot Sub-District,Pulwama (F&V),Pulwama (F&V)#Pulwama,A,33.8586446,74.8824584,145029,Pulwama (F&V) (Pathankot Sub-District),Pathankot Sub-District (Pulwama (F&V))
192,ZRPN9642,Jammu and Kashmir,Srinagar,Pathankot Sub-District,Parimpore,Parimpore#Srinagar,A,34.0980705,74.7634596,145029,Parimpore (Pathankot Sub-District),Pathankot Sub-District (Parimpore)
193,ZIEC3754,Jammu and Kashmir,Udhampur,Pathankot Sub-District,Reasi,Reasi#Udhampur,A,33.08043,74.8364723,145029,Reasi (Pathankot Sub-District),Pathankot Sub-District (Reasi)
194,ESJP5102,Jammu and Kashmir,Udhampur,Pathankot Sub-District,Udhampur,Udhampur#Udhampur,A,32.9230366,75.1505291,145029,Udhampur (Pathankot Sub-District),Pathankot Sub-District (Udhampur)
195,ICFL4923,Jharkhand,Deogarh,Deoghar,Deoghar,Deoghar#Deogarh,A,24.4763201,86.6913222,814116,Deoghar (Deoghar),Deoghar (Deoghar)
196,ASTO3344,Jharkhand,Dhanbad,Dhanbad,Dhanbad,Dhanbad#Dhanbad,A,23.7956531,86.4303859,826001,Dhanbad (Dhanbad),Dhanbad (Dhanbad)
197,JUSF4661,Jharkhand,East Singhbhum,Jamshedpur,Jamshedpur,Jamshedpur#East Singhbhum,A,22.8045665,86.2028754,831001,Jamshedpur (Jamshedpur),Jamshedpur (Jamshedpur)
198,UHXL2395,Jharkhand,Garhwa,Garhwa,Gadhwah,Gadhwah#Garhwa,A,24.1548982,83.7995617,822114,Gadhwah (Garhwa),Garhwa (Gadhwah)
199,FEHQ1924,Jharkhand,Giridih,Giridih,Giridih,Giridih#Giridih,A,24.19135,86.2996368,815301,Giridih (Giridih),Giridih (Giridih)
200,WICJ1220,Jharkhand,Godda,Godda,Godda,Godda#Godda,A,24.8255215,87.2135177,814133,Godda (Godda),Godda (Godda)
201,YBWN1833,Jharkhand,Gumla,Gumla,Gumla,Gumla#Gumla,A,23.0441295,84.5379455,835207,Gumla (Gumla),Gumla (Gumla)
202,AIDY9005,Jharkhand,Hazaribagh,Hazaribagh,Hazaribagh,Hazaribagh#Hazaribagh,A,23.9966213,85.3691068,825301,Hazaribagh (Hazaribagh),Hazaribagh (Hazaribagh)
203,BWVY2612,Jharkhand,Hazaribagh,Ramgarh,Ramgarh,Ramgarh#Hazaribagh,A,23.6332243,85.5148735,829122,Ramgarh (Ramgarh),Ramgarh (Ramgarh)
204,SIZY9995,Jharkhand,Koderma,Domchanch,Koderma,Koderma#Koderma,A,24.4676805,85.5933645,825410,Koderma (Domchanch),Domchanch (Koderma)
205,LTDD9951,Karnataka,Bangalore,Bengaluru,Binny Mill ,Binny Mill #Bangalore,A,12.9689035,77.5698183,560053,Binny Mill  (Bengaluru),Bengaluru (Binny Mill )
206,DOTL3968,Karnataka,Bangalore,Doddaballapur,Doddaballa Pur,Doddaballa Pur#Bangalore,A,13.2957137,77.5363908,561203,Doddaballa Pur (Doddaballapur),Doddaballapur (Doddaballa Pur)
207,DFKI8384,Karnataka,Bangalore,Hoskote,Hoskote,Hoskote#Bangalore,A,13.0730023,77.7966975,562114,Hoskote (Hoskote),Hoskote (Hoskote)
208,SKCA2592,Karnataka,Hassan,Sakleshpur,Sakaleshpura,Sakaleshpura#Hassan,A,12.9441511,75.7865653,573134,Sakaleshpura (Sakleshpur),Sakleshpur (Sakaleshpura)
209,WSTM1996,Karnataka,Mangalore(Dakshin Kannad),Mangaluru,Mangalore,Mangalore#Mangalore(Dakshin Kannad),A,12.9141417,74.8559568,575008,Mangalore (Mangaluru),Mangaluru (Mangalore)
210,VQNK3244,Karnataka,Mysore,Mysuru,Mysore (Bandipalya),Mysore (Bandipalya)#Mysore,A,12.262159,76.6600415,570010,Mysore (Bandipalya) (Mysuru),Mysuru (Mysore (Bandipalya))
211,DRRM4301,Karnataka,Shimoga,Sagar,Sagar,Sagar#Shimoga,A,14.1670402,75.0403,577401,Sagar (Sagar),Sagar (Sagar)
212,PABI7559,Karnataka,Shimoga,Shivamogga,Shimoga,Shimoga#Shimoga,A,13.9299299,75.568101,577202,Shimoga (Shivamogga),Shivamogga (Shimoga)
213,YTXS4086,Karnataka,Shimoga,Thirthahalli,Thirthahalli,Thirthahalli#Shimoga,A,13.6894963,75.2449892,577432,Thirthahalli (Thirthahalli),Thirthahalli (Thirthahalli)
214,KEZE1847,Karnataka,Udupi,Udupi,Udupi,Udupi#Udupi,A,13.3408807,74.7421427,576101,Udupi (Udupi),Udupi (Udupi)
215,RNFG1518,Kerala,Alappuzha,Alappuzha,Alappuzha,Alappuzha#Alappuzha,A,9.4980667,76.3388484,688011,Alappuzha (Alappuzha),Alappuzha (Alappuzha)
216,GBEM7224,Kerala,Alappuzha,Cherthala,Aroor,Aroor#Alappuzha,A,9.8732519,76.3029374,688534,Aroor (Cherthala),Cherthala (Aroor)
217,PFCX7175,Kerala,Alappuzha,Cherthala,Chanthroor,Chanthroor#Alappuzha,A,9.8407845,76.3087282,688537,Chanthroor (Cherthala),Cherthala (Chanthroor)
218,DHTH3566,Kerala,Alappuzha,Cherthala,Cherthala,Cherthala#Alappuzha,A,9.6836368,76.3365377,688524,Cherthala (Cherthala),Cherthala (Cherthala)
219,SGNL2160,Kerala,Alappuzha,Karthikappally,Harippad,Harippad#Alappuzha,A,9.2798559,76.4592235,690516,Harippad (Karthikappally),Karthikappally (Harippad)
220,BIEX8039,Kerala,Alappuzha,Chengannur,Mannar,Mannar#Alappuzha,A,9.3171351,76.5343721,689622,Mannar (Chengannur),Chengannur (Mannar)
221,QFLB7128,Kerala,Alleppey,Alappuzha,Dhara,Dhara#Alleppey,A,9.4980667,76.3388484,688011,Dhara (Alappuzha),Alappuzha (Dhara)
222,JXJI3761,Kerala,Ernakulam,Ernakulam,Ernakulam,Ernakulam#Ernakulam,A,9.9816358,76.2998842,682032,Ernakulam (Ernakulam),Ernakulam (Ernakulam)
223,EYBI4108,Kerala,Ernakulam,Muvattupuzha,Piravam,Piravam#Ernakulam,A,9.8730715,76.4919511,686664,Piravam (Muvattupuzha),Muvattupuzha (Piravam)
224,MWCI6920,Kerala,Idukki,Devikulam,Adimali,Adimali#Idukki,A,10.0115043,76.9527836,685561,Adimali (Devikulam),Devikulam (Adimali)
225,BQEJ4864,Kerala,Idukki,Udumbanchola,Kattappana,Kattappana#Idukki,A,9.7557212,77.1153963,685508,Kattappana (Udumbanchola),Udumbanchola (Kattappana)
226,EKAG4880,Kerala,Idukki,Devikulam,Munnar,Munnar#Idukki,A,10.0889333,77.0595248,685612,Munnar (Devikulam),Devikulam (Munnar)
227,RMDC1293,Kerala,Idukki,Udumbanchola,Nedumkandam,Nedumkandam#Idukki,A,9.8362609,77.1571443,685553,Nedumkandam (Udumbanchola),Udumbanchola (Nedumkandam)
228,SAGC3427,Kerala,Idukki,Thodupuzha,Thodupuzha,Thodupuzha#Idukki,A,9.8929802,76.7221082,685584,Thodupuzha (Thodupuzha),Thodupuzha (Thodupuzha)
229,NXUB5354,Kerala,Idukki,Peerumade,Vandiperiyar,Vandiperiyar#Idukki,A,9.5721121,77.0895961,685533,Vandiperiyar (Peerumade),Peerumade (Vandiperiyar)
230,DYHT8184,Kerala,Kannur,Kannur,Kannur,Kannur#Kannur,A,11.8744775,75.3703662,670001,Kannur (Kannur),Kannur (Kannur)
231,JGAR6938,Kerala,Kannur,Thalassery,Thalasserry,Thalasserry#Kannur,A,11.7532878,75.4928777,670101,Thalasserry (Thalassery),Thalassery (Thalasserry)
232,WPEW3309,Kerala,Kollam,Pathanapuram,Anchal,Anchal#Kollam,A,8.9300191,76.9064744,691306,Anchal (Pathanapuram),Pathanapuram (Anchal)
233,GICU1285,Kerala,Kollam,Kollam Sub-District,Chathanoor,Chathanoor#Kollam,A,8.8645538,76.7192221,691572,Chathanoor (Kollam Sub-District),Kollam Sub-District (Chathanoor)
234,VMNH2189,Kerala,Kollam,Kollam,Kollam,Kollam#Kollam,A,8.8932118,76.6141396,691008,Kollam (Kollam),Kollam (Kollam)
235,UBFC9172,Kerala,Kollam,Kottarakkara,Kottarakkara,Kottarakkara#Kollam,A,9.0016637,76.8001776,691531,Kottarakkara (Kottarakkara),Kottarakkara (Kottarakkara)
236,ANRQ9525,Kerala,Kollam,Pathanapuram,Punalur,Punalur#Kollam,A,9.009768,76.9297354,691333,Punalur (Pathanapuram),Pathanapuram (Punalur)
237,JMET7380,Kerala,Kollam,Karunagappally,Sasthamkotta,Sasthamkotta#Kollam,A,9.0364612,76.6239423,690521,Sasthamkotta (Karunagappally),Karunagappally (Sasthamkotta)
238,WYVA3939,Kerala,Kottayam,Kottayam Sub-District,Athirampuzha,Athirampuzha#Kottayam,A,9.6679,76.5329523,686562,Athirampuzha (Kottayam Sub-District),Kottayam Sub-District (Athirampuzha)
239,PBSU9098,Kerala,Kozhikode(Calicut),Kozhikode Sub-District,Mukkom,Mukkom#Kozhikode(Calicut),A,11.3212492,75.996346,673602,Mukkom (Kozhikode Sub-District),Kozhikode Sub-District (Mukkom)
240,ESOC7944,Kerala,Malappuram,Ernad,Kondotty,Kondotty#Malappuram,A,11.1458405,75.9642587,673638,Kondotty (Ernad),Ernad (Kondotty)
241,WOXG2106,Kerala,Malappuram,Tirur,Kottakkal,Kottakkal#Malappuram,A,11.000112,75.9988311,676503,Kottakkal (Tirur),Tirur (Kottakkal)
242,HDEA3977,Kerala,Malappuram,Ernad,Manjeri,Manjeri#Malappuram,A,11.1202984,76.1199677,676122,Manjeri (Ernad),Ernad (Manjeri)
243,IFXD8033,Kerala,Malappuram,Tirurangadi,Parappanangadi,Parappanangadi#Malappuram,A,11.060506,75.8507818,676303,Parappanangadi (Tirurangadi),Tirurangadi (Parappanangadi)
244,MQOW7683,Kerala,Malappuram,Perinthalmanna,Perinthalmanna,Perinthalmanna#Malappuram,A,10.9760357,76.2254431,679322,Perinthalmanna (Perinthalmanna),Perinthalmanna (Perinthalmanna)
245,HKGH3114,Kerala,Malappuram,Tirurangadi,Thirurrangadi,Thirurrangadi#Malappuram,A,11.0353649,75.9272401,676306,Thirurrangadi (Tirurangadi),Tirurangadi (Thirurrangadi)
246,OKWV3052,Kerala,Palakad,Chittur,Koduvayoor,Koduvayoor#Palakad,A,10.6632346,76.647047,678501,Koduvayoor (Chittur),Chittur (Koduvayoor)
247,ACXO6706,Kerala,Thiruvananthapuram,Thiruvananthapuram,Chala,Chala#Thiruvananthapuram,A,8.4839784,76.9513432,695036,Chala (Thiruvananthapuram),Thiruvananthapuram (Chala)
248,DTWI2324,Kerala,Thiruvananthapuram,Neyyattinkara,Kattakada,Kattakada#Thiruvananthapuram,A,8.503254,77.0852258,695572,Kattakada (Neyyattinkara),Neyyattinkara (Kattakada)
249,UFZP7887,Kerala,Thiruvananthapuram,Nedumangad,Nedumangadu,Nedumangadu#Thiruvananthapuram,A,8.6080226,77.004626,695541,Nedumangadu (Nedumangad),Nedumangad (Nedumangadu)
250,VCXG3009,Kerala,Thiruvananthapuram,Thiruvananthapuram,Pothencode,Pothencode#Thiruvananthapuram,A,8.619466,76.8987284,695584,Pothencode (Thiruvananthapuram),Thiruvananthapuram (Pothencode)
251,VOBW2140,Kerala,Thiruvananthapuram,Thiruvananthapuram,Thiruvananthapuram,Thiruvananthapuram#Thiruvananthapuram,A,8.5241391,76.9366376,695004,Thiruvananthapuram (Thiruvananthapuram),Thiruvananthapuram (Thiruvananthapuram)
252,HJOX6767,Kerala,Thiruvananthapuram,Nedumangad,Vamanapuram,Vamanapuram#Thiruvananthapuram,A,8.7200343,76.8980371,695606,Vamanapuram (Nedumangad),Nedumangad (Vamanapuram)
253,RPTQ3842,Madhya Pradesh,Ashoknagar,Ashoknagar,Ashoknagar,Ashoknagar#Ashoknagar,A,24.5775148,77.7318495,473331,Ashoknagar (Ashoknagar),Ashoknagar (Ashoknagar)
254,MNMZ6141,Madhya Pradesh,Ashoknagar,Mungaoli,Mungawali,Mungawali#Ashoknagar,A,24.4140762,78.0937171,473443,Mungawali (Mungaoli),Mungaoli (Mungawali)
255,YSVJ2495,Madhya Pradesh,Balaghat,Balaghat,Balaghat,Balaghat#Balaghat,A,21.812876,80.1838293,481001,Balaghat (Balaghat),Balaghat (Balaghat)
256,RYWJ2595,Madhya Pradesh,Balaghat,Katangi,Katangi,Katangi#Balaghat,A,21.7704644,79.804459,481445,Katangi (Katangi),Katangi (Katangi)
257,FKDQ8132,Madhya Pradesh,Balaghat,Waraseoni,Varaseoni,Varaseoni#Balaghat,A,21.7654015,80.0590804,481331,Varaseoni (Waraseoni),Waraseoni (Varaseoni)
258,OZCH2656,Madhya Pradesh,Bhind,Bhind,Bhind,Bhind#Bhind,A,26.5587354,78.7872876,477001,Bhind (Bhind),Bhind (Bhind)
259,OJFH2522,Madhya Pradesh,Bhind,Gohad,Gohad,Gohad#Bhind,A,26.445434,78.4341159,477116,Gohad (Gohad),Gohad (Gohad)
260,TXFP5907,Madhya Pradesh,Bhind,Lahar,Lahar,Lahar#Bhind,A,26.193891,78.9443807,477445,Lahar (Lahar),Lahar (Lahar)
261,VWQS9001,Madhya Pradesh,Bhopal,Bhopal,Bhopal(F&V),Bhopal(F&V)#Bhopal,A,23.2333958,77.4044628,462004,Bhopal(F&V) (Bhopal),Bhopal (Bhopal(F&V))
262,YBDU3637,Madhya Pradesh,Burhanpur,Burhanpur,Burhanpur(F&V),Burhanpur(F&V)#Burhanpur,A,21.3193875,76.2224273,450331,Burhanpur(F&V) (Burhanpur),Burhanpur (Burhanpur(F&V))
263,KWQO7932,Madhya Pradesh,Chhindwara,Chaurai,Chaurai,Chaurai#Chhindwara,A,22.0528825,79.2479342,480115,Chaurai (Chaurai),Chaurai (Chaurai)
264,FGDM2960,Madhya Pradesh,Chhindwara,Chhindwara,Chhindwara,Chhindwara#Chhindwara,A,22.057437,78.9381729,480001,Chhindwara (Chhindwara),Chhindwara (Chhindwara)
265,GZKM1276,Madhya Pradesh,Chhindwara,Pandhurna,Pandhurna,Pandhurna#Chhindwara,A,21.5925296,78.5291706,480334,Pandhurna (Pandhurna),Pandhurna (Pandhurna)
266,XMQO1856,Madhya Pradesh,Chhindwara,Sausar,Saunsar,Saunsar#Chhindwara,A,21.6519825,78.7957856,480106,Saunsar (Sausar),Sausar (Saunsar)
267,VODE5165,Madhya Pradesh,Damoh,Damoh,Damoh,Damoh#Damoh,A,23.8380986,79.4421731,470661,Damoh (Damoh),Damoh (Damoh)
268,WRKZ2667,Madhya Pradesh,Damoh,Damoh,Damoh(F&V),Damoh(F&V)#Damoh,A,23.839969,79.449158,470661,Damoh(F&V) (Damoh),Damoh (Damoh(F&V))
269,EDVZ7039,Madhya Pradesh,Datia,Datia Sub-District,Datia,Datia#Datia,A,25.6845378,78.5660852,475661,Datia (Datia Sub-District),Datia Sub-District (Datia)
270,PIOV4608,Madhya Pradesh,Datia,Datia Sub-District,Sevda,Sevda#Datia,A,25.6845378,78.5660852,475661,Sevda (Datia Sub-District),Datia Sub-District (Sevda)
271,IHKE9751,Madhya Pradesh,Dindori,Dindori,Dindori,Dindori#Dindori,A,22.9417931,81.0768455,481880,Dindori (Dindori),Dindori (Dindori)
272,ZLGH7383,Madhya Pradesh,Dindori,Dindori,Gorakhpur,Gorakhpur#Dindori,A,22.7117658,80.9774372,481778,Gorakhpur (Dindori),Dindori (Gorakhpur)
273,JQGM9572,Madhya Pradesh,Guna,Aron,Aron,Aron#Guna,A,24.381131,77.4182234,473101,Aron (Aron),Aron (Aron)
274,TGTN4818,Madhya Pradesh,Guna,Chachaura,Binaganj,Binaganj#Guna,A,24.1709854,76.9931074,473115,Binaganj (Chachaura),Chachaura (Binaganj)
275,GYKS7197,Madhya Pradesh,Guna,Guna,Guna,Guna#Guna,A,24.6348197,77.2979782,473001,Guna (Guna),Guna (Guna)
276,AYVI5873,Madhya Pradesh,Guna,Kumbhraj,Kumbhraj,Kumbhraj#Guna,A,24.3732693,77.0550072,473222,Kumbhraj (Kumbhraj),Kumbhraj (Kumbhraj)
277,WXKX9597,Madhya Pradesh,Guna,Maksoodangarh,Maksudangarh,Maksudangarh#Guna,A,24.0641223,77.2462628,473287,Maksudangarh (Maksoodangarh),Maksoodangarh (Maksudangarh)
278,NTFI2564,Madhya Pradesh,Gwalior,Dabra,Dabra,Dabra#Gwalior,A,25.8907463,78.3324512,475110,Dabra (Dabra),Dabra (Dabra)
279,USRF4725,Madhya Pradesh,Gwalior,Gwalior,Lashkar,Lashkar#Gwalior,A,26.1973344,78.1684973,474001,Lashkar (Gwalior),Gwalior (Lashkar)
280,PGID4646,Madhya Pradesh,Harda,Harda,Harda,Harda#Harda,A,22.3355446,77.0996085,461331,Harda (Harda),Harda (Harda)
281,XQYS5816,Madhya Pradesh,Harda,Harda Sub-District,Harda(F&V),Harda(F&V)#Harda,A,22.1983884,77.1024902,461331,Harda(F&V) (Harda Sub-District),Harda Sub-District (Harda(F&V))
282,NZLC8877,Madhya Pradesh,Indore,Indore,Indore,Indore#Indore,A,22.7195687,75.8577258,452002,Indore (Indore),Indore (Indore)
283,ILAA9602,Madhya Pradesh,Indore,Indore,Indore(F&V),Indore(F&V)#Indore,A,22.7705293,75.9008895,452010,Indore(F&V) (Indore),Indore (Indore(F&V))
284,TGTL7008,Madhya Pradesh,Jabalpur,Jabalpur,Jabalpur,Jabalpur#Jabalpur,A,23.181467,79.9864071,482001,Jabalpur (Jabalpur),Jabalpur (Jabalpur)
285,YFVH5594,Madhya Pradesh,Jabalpur,Majholi,Sehora,Sehora#Jabalpur,A,23.4865775,80.1065646,483225,Sehora (Majholi),Majholi (Sehora)
286,UNYV5496,Madhya Pradesh,Jabalpur,Shahpura,Shahpura(Jabalpur),Shahpura(Jabalpur)#Jabalpur,A,23.1387551,79.6684537,483119,Shahpura(Jabalpur) (Shahpura),Shahpura (Shahpura(Jabalpur))
287,NLEY9505,Madhya Pradesh,Katni,Murwara,Katni,Katni#Katni,A,23.8308453,80.4072255,483504,Katni (Murwara),Murwara (Katni)
288,GMQC3918,Madhya Pradesh,Mandla,Mandla,Mandla,Mandla#Mandla,A,22.5979218,80.3713855,481661,Mandla (Mandla),Mandla (Mandla)
289,HSWT8777,Madhya Pradesh,Morena,Joura,Jora,Jora#Morena,A,26.3440501,77.8072373,476221,Jora (Joura),Joura (Jora)
290,KAWG3680,Madhya Pradesh,Morena,Kailaras,Kailaras,Kailaras#Morena,A,26.3013729,77.6163803,476224,Kailaras (Kailaras),Kailaras (Kailaras)
291,DEGW8610,Madhya Pradesh,Morena,Morena,Morena,Morena#Morena,A,26.4933562,77.9909949,476001,Morena (Morena),Morena (Morena)
292,KNYC5765,Madhya Pradesh,Morena,Morena,Morena(F&V),Morena(F&V)#Morena,A,26.4933562,77.9909949,476001,Morena(F&V) (Morena),Morena (Morena(F&V))
293,NAEW8972,Madhya Pradesh,Morena,Porsa,Porsa,Porsa#Morena,A,26.672873,78.36924,476115,Porsa (Porsa),Porsa (Porsa)
